merchant_id,day,txn_count,txn_volume,avg_txn_value,refund_rate,dispute_rate,category_entropy,geo_entropy,dominant_category,dominant_geo,true_drift,true_drift_any,drift_kind,archetype,n_deviant_signals,deviant_features,deviant_signal_groups,predicted_drift_ms,z_txn_count,baseline_mean_txn_count,baseline_std_txn_count,baseline_days_txn_count,z_txn_volume,baseline_mean_txn_volume,baseline_std_txn_volume,baseline_days_txn_volume,z_refund_rate,baseline_mean_refund_rate,baseline_std_refund_rate,baseline_days_refund_rate,z_dispute_rate,baseline_mean_dispute_rate,baseline_std_dispute_rate,baseline_days_dispute_rate,z_category_entropy,baseline_mean_category_entropy,baseline_std_category_entropy,baseline_days_category_entropy,z_geo_entropy,baseline_mean_geo_entropy,baseline_std_geo_entropy,baseline_days_geo_entropy,predicted_drift_static
M0021,90,30,17832.8,594.43,0.0502946455488464,0.0032301487569767,0.7489,1.248,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.0362132767929193,27.883333333333333,2.0426940226222072,60.0,-0.06260610282295175,17934.697999999997,1627.6049043998478,60.0,0.5075157464799611,0.047317006990025966,0.005867086054911209,60.0,-0.3239228805096964,0.0033927854051729683,0.0005020844712801934,60.0,-2.0384261529841377,1.212665,0.22751130783966594,60.0,0.060049720568885315,1.2330466666666666,0.24901586871132628,60.0,0
M0021,91,32,21372.11,667.88,0.0463805050429511,0.0025660427975486,1.4677,1.0225,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,2.0153124359673313,27.883333333333333,2.0426940226222072,60.0,2.1308847020179438,17915.812833333333,1622.0010230462308,60.0,-0.17495871743836547,0.047407592726225314,0.0058704573188016985,60.0,-1.637667685510518,0.003381546200475125,0.0004979663518684526,60.0,1.112095824735618,1.2062899999999999,0.235060679291864,60.0,-0.8444460577705387,1.2327566666666667,0.24898768219935227,60.0,0
M0021,92,29,19739.81,680.68,0.042096024239342,0.0034416888049453,0.9268,1.3538,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.4819579489612441,28.0,2.074869814172135,60.0,1.0468606261796238,18016.468,1646.2000355186765,60.0,-0.9204926313628642,0.04747027879264624,0.005838454725430248,60.0,0.13450565150303206,0.00337345741735379,0.0005072752470179456,60.0,-1.2044492815834955,1.212335,0.23706685234981892,60.0,0.49754178160149615,1.229185,0.250461377532731,60.0,0
M0021,93,28,19713.26,704.05,0.0442855838839473,0.0029690070646004,1.177,1.2352,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.0,28.0,2.074869814172135,60.0,1.0048205868355464,18044.08933333333,1661.1628867232325,60.0,-0.5592897672502489,0.04751858626716058,0.005780549855414578,60.0,-0.7949378529380011,0.0033719967431172135,0.0005069448850968774,60.0,-0.12483453343759278,1.2069416666666666,0.2398508316741934,60.0,-0.004446224682140246,1.2363016666666666,0.24777575255964246,60.0,0
M0021,94,24,15883.56,661.82,0.0435827790941197,0.0041666661188653,1.292,0.8729,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-1.9397503670533274,28.016666666666666,2.0707131880935687,60.0,-1.305001043778912,18069.451166666662,1675.0110485252515,60.0,-0.6583655527045356,0.04735532322943154,0.005730166348792707,60.0,1.594183916556419,0.0033586617355930003,0.0005068451480916091,60.0,0.34831053797880107,1.2086683333333332,0.23924532157490608,60.0,-1.462470360889001,1.2349283333333332,0.24754575751761884,60.0,0
M0021,95,27,18215.44,674.65,0.0500510004738297,0.0033151031408914,0.5735,1.3579,beauty,bengaluru,0,0,none,fraud_drift,1,['category_entropy'],['category_mix'],0,-0.4450354335358852,27.95,2.1346614862822975,60.0,0.11393813484302705,18022.174666666666,1696.2304464575896,60.0,0.47472350072008085,0.04732320934636262,0.005746062967873838,60.0,-0.1384820547529744,0.0033852666284906463,0.0005066612257046928,60.0,-2.664279446200582,1.2060449999999998,0.23741691244214114,60.0,0.5061484187610356,1.23054,0.2516257984402195,60.0,0
M0021,96,26,17490.56,672.71,0.0398096292927118,0.0033182600022615,1.2652,1.6155,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.9015498477185164,27.866666666666667,2.070508548573879,60.0,-0.29610294477843957,17983.132833333333,1663.5188606513243,60.0,-1.3170018714582363,0.047388425551708344,0.005754582755911351,60.0,-0.14247170102183163,0.00339013938450003,0.0005045169091335227,60.0,0.29736344144996846,1.19126,0.24865195142840232,60.0,1.5135484343234538,1.23613,0.2506493954186381,60.0,0
M0021,97,30,19442.03,648.07,0.0402644079101672,0.0039343666517609,1.2192,1.0246,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.0328602581800843,27.85,2.0815981474476826,60.0,0.8745468576526565,17989.5845,1660.7978032171552,60.0,-1.2092329479611001,0.04706607295369155,0.005624776479166157,60.0,1.0781634593015503,0.0033904748148782153,0.0005044613895883894,60.0,0.10548375020857982,1.192955,0.24880609523366531,60.0,-0.8434257637626222,1.2383983333333333,0.25348802765942746,60.0,0
M0021,98,33,19906.29,603.22,0.0417246214709931,0.0037508261062428,1.1259,1.2519,beauty,bengaluru,0,0,none,fraud_drift,1,['txn_count'],['volume'],0,2.613322034268744,27.8,1.9898045215292635,60.0,1.238070646836838,17945.572333333334,1583.6880324043939,60.0,-0.910263744036257,0.04683363711111091,0.005612676187083541,60.0,0.685586333756879,0.0034019026234751613,0.0005089417124982729,60.0,-0.2696177551094845,1.1929833333333333,0.24880903450179923,60.0,0.10615230229191014,1.2258983333333333,0.24494679912984127,60.0,0
M0021,99,29,18566.73,640.23,0.0425655737850437,0.0035000055380291,1.0685,1.5805,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.566387231695113,27.833333333333332,2.0598392784650312,60.0,0.3904247683137929,17947.500333333333,1586.0409403354702,60.0,-0.7621362554518093,0.046839166285715716,0.005607386435301583,60.0,0.19913069260748723,0.003399137445766825,0.0005065421655570666,60.0,-0.49992258488399116,1.1928966666666667,0.24883186002795493,60.0,1.4451181552075627,1.226495,0.24496612870326462,60.0,0
M0021,100,26,15779.95,606.92,0.0393308047137282,0.0030201383678185,1.2255,1.2255,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.8957756790384339,27.85,2.0652491949612597,60.0,-1.3739463531736766,17961.4625,1587.7712364539766,60.0,-1.3596859092358522,0.0468870606954122,0.005557354040633283,60.0,-0.7407277086796192,0.0033881180056716934,0.0004967812511147097,60.0,0.16421409616867352,1.18521,0.24535043543774593,60.0,-0.04185395041459984,1.2358633333333333,0.24760705335280028,60.0,0
M0021,101,30,19349.84,644.99,0.0391184456051295,0.0028461664137525,1.042,1.2018,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.0965614930150147,27.766666666666666,2.0366694869001334,60.0,0.9190014252959081,17890.261666666665,1588.2220561990607,60.0,-1.3632190710683678,0.04680002375278637,0.005634881664057669,60.0,-1.0888188348367092,0.0033875298695293316,0.0004972025083107791,60.0,-0.5783080958677356,1.1835133333333334,0.2447023210370183,60.0,-0.12804194902805935,1.2334216666666669,0.24696333433457227,60.0,0
M0021,102,25,16302.21,652.09,0.0432189791406732,0.0034636810412761,1.105,1.0496,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-1.3711227019886971,27.816666666666666,2.0542776095686626,60.0,-1.0162072209546225,17925.133166666667,1597.0395931078874,60.0,-0.6020603358304375,0.04666328853554369,0.005720870799634499,60.0,0.16502251600985038,0.0033808748207854135,0.000501787407518036,60.0,-0.29816121491502284,1.1777033333333333,0.2438390028496969,60.0,-0.7312010849786272,1.2273416666666668,0.24308178737434724,60.0,0
M0021,103,27,17723.8,656.44,0.0498367704504862,0.0037076119084308,1.4445,1.1955,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.3759215106852902,27.783333333333335,2.0837683161715033,60.0,-0.09889732147813493,17882.613666666668,1605.8439631429312,60.0,0.5511203286654436,0.046838442934015026,0.005440422645507786,60.0,0.6532719266621594,0.0033799451352058735,0.0005015779185539379,60.0,1.1458135872665174,1.1891266666666667,0.2228751135187343,60.0,-0.10863247499093527,1.2219383333333333,0.2433741230284909,60.0,0
M0021,104,28,18690.42,667.52,0.0588145228310014,0.0034401911897476,1.4268,1.2079,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.11185661210032187,27.766666666666666,2.0860039380064763,60.0,0.5003671439137429,17887.366,1604.9295197896388,60.0,2.252258155873592,0.04675558273774024,0.0053541553670537435,60.0,0.10281164264222024,0.003388504435021912,0.0005027325057489424,60.0,1.028573610338325,1.1965466666666666,0.22385693257053038,60.0,-0.05835837426830303,1.2221016666666669,0.24335267808137748,60.0,0
M0021,105,30,20052.68,668.42,0.0456320958573251,0.0026923872360436,1.3548,1.6888,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.0628229228433097,27.816666666666666,2.0542776095686626,60.0,1.3337302545020586,17929.753,1591.7214090585232,60.0,-0.24035227425288516,0.04697182902601634,0.005574039908112757,60.0,-1.3804197207985738,0.0033838089736816395,0.0005008779049013089,60.0,0.6925431138352452,1.1986683333333332,0.22544685456768576,60.0,1.9915086332848762,1.2152833333333333,0.23776782021056517,60.0,0
M0021,106,28,17198.14,614.22,0.0587726106893974,0.0028767686509071,1.0371,0.9003,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.0643964176941795,27.866666666666667,2.070508548573879,60.0,-0.5025629571268659,17998.59433333333,1592.7443954673847,60.0,2.1478402597935826,0.04687039178865404,0.0055414823548783,60.0,-0.9763091674497876,0.00337343244914836,0.0005087156966256838,60.0,-0.7146985261822144,1.1949033333333334,0.22079705995238208,60.0,-1.3235218506331066,1.224745,0.24513762265791209,60.0,0
M0021,107,30,20325.52,677.52,0.0465773692703293,0.0035170856985197,1.4668,1.6601,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.0214028750692261,27.9,2.055995779195034,60.0,1.461626647611575,17995.4635,1594.1529964628887,60.0,-0.10502673368679179,0.047174564022231955,0.005686121342053666,60.0,0.2906114410203191,0.0033682289747132884,0.0005122190760411385,60.0,1.235595146876888,1.19288,0.2216907380158988,60.0,1.770165583703013,1.2199316666666669,0.2486594120831024,60.0,0
M0021,108,26,17922.18,689.31,0.0424684409309256,0.00392644034471,1.077,1.6216,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.9555307596466598,27.966666666666665,2.0581929433584194,60.0,-0.08942239931308628,18065.505166666666,1602.7882025940125,60.0,-0.8387204698667436,0.04722261576080532,0.0056683662801684884,60.0,1.1910432168765501,0.0033494142160107533,0.0004844711934235838,60.0,-0.5519319611059903,1.2002650000000001,0.22333368727731456,60.0,1.5651900396279568,1.2241166666666667,0.25395212291781155,60.0,0
M0021,109,29,20315.07,700.52,0.0500957757641365,0.0037831305148147,1.2504,0.9534,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.5143585542869785,27.933333333333334,2.0737803576443214,60.0,1.399644591390685,18076.199666666667,1599.599174751066,60.0,0.5053257074181292,0.04723946100556755,0.005652423212669657,60.0,0.8854161843275887,0.003351879025410518,0.0004870607710109647,60.0,0.21824188833185762,1.2019533333333334,0.22198610467023977,60.0,-1.0738876550156906,1.2315266666666667,0.2589904682930757,60.0,0
M0021,110,32,19557.19,611.16,0.0400065819828287,0.0027188310027777,1.4783,1.3604,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.9486718436131425,27.95,2.0783386455108146,60.0,0.8847012233166807,18119.934166666666,1624.5663456247578,60.0,-1.2821186378339389,0.04726624947625101,0.005662243164709837,60.0,-1.337624429231787,0.0033678455732809903,0.0004851994000109783,60.0,1.2664784571357195,1.1992366666666667,0.22034589831434298,60.0,0.4990798334995132,1.2307616666666668,0.2597547018165777,60.0,0
M0021,111,26,16085.37,618.67,0.0476886914000216,0.0031447870444492,1.497,1.4624,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.9349192874650057,28.0,2.1392220984368775,60.0,-1.2561113164904356,18106.62483333333,1609.136711689454,60.0,0.10930943267858353,0.04706530915066672,0.005702913591985113,60.0,-0.42892735527502585,0.0033559401625789854,0.0004922817711040957,60.0,1.3071104640039317,1.20617,0.22249841004954676,60.0,0.8767537903976989,1.2344383333333333,0.26000647977040664,60.0,0
M0021,112,29,18794.95,648.1,0.0376654807077089,0.0038698262555334,1.1153,1.1398,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.47956116198868504,27.966666666666665,2.154747746978134,60.0,0.42994574024368176,18099.7195,1617.0191606177175,60.0,-1.6708514623964075,0.047147701742813686,0.005675083182741436,60.0,1.1506433340772635,0.003332422708343845,0.0004670461569401218,60.0,-0.4489122383469385,1.2153733333333332,0.22292404792045856,60.0,-0.3680278349514027,1.2358683333333333,0.2610355093005915,60.0,0
M0021,113,29,19098.81,658.58,0.0478995901664249,0.0036567420786964,1.306,1.1579,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.4640349848376571,28.0,2.1550099295850518,60.0,0.6104062980687023,18110.260166666667,1619.4948126535735,60.0,0.1520292101909615,0.047017479284778944,0.005802246032443045,60.0,0.6561698183117407,0.00335144761800727,0.0004652674538957338,60.0,0.4254353318594676,1.21134,0.22250150119470716,60.0,-0.2948556011967358,1.2349400000000001,0.2612804358720559,60.0,0
M0021,114,29,17645.61,608.47,0.0467761576461542,0.0030196799672608,1.5183,0.7849,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.4554844772954562,28.016666666666666,2.158873424561254,60.0,-0.28193475216759917,18099.76333333333,1610.8455230923494,60.0,-0.01028754880478172,0.046833657692660124,0.005589285416483246,60.0,-0.7399077043268458,0.0033630331805801603,0.0004640487067663886,60.0,1.3694372517238886,1.2131516666666664,0.22282753952340914,60.0,-1.716650331911129,1.2287199999999998,0.258538382424043,60.0,0
M0021,115,30,21205.99,706.87,0.0392980964432955,0.0021500318144373,1.452,1.4821,beauty,bengaluru,0,0,none,fraud_drift,1,['dispute_rate'],['dispute'],0,0.9145848680519396,28.116666666666667,2.059222057046299,60.0,1.9997563220872956,18159.1225,1523.6193861958923,60.0,-1.3430783601680985,0.04673850262327183,0.005539815397699576,60.0,-2.5874296667397445,0.00335568005165951,0.0004659636753494332,60.0,1.0324787579067338,1.218373333333333,0.2262774559549543,60.0,0.999365011791294,1.2184833333333336,0.2637841665020385,60.0,0
M0021,116,24,14452.12,602.17,0.0375410999291062,0.0029442487707052,1.3048,1.2141,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-2.0015049531954876,28.15,2.073439785084892,60.0,-2.389568931903253,18211.9335,1573.4275123025507,60.0,-1.6323485398252153,0.04668121605315754,0.0055993655160374136,60.0,-0.787063558808813,0.003326046773474767,0.0004850917038357127,60.0,0.3645835280294824,1.2215916666666666,0.22822844954916505,60.0,-0.040921312278793705,1.2249616666666665,0.26542811219412665,60.0,0
M0021,117,29,19199.41,662.05,0.0465737593753368,0.0037262321998312,1.2982,1.2057,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.42118191954797835,28.1,2.1368438630174302,60.0,0.6266929494437588,18174.3265,1635.7029401876089,60.0,-0.007532045546970609,0.04661656332981208,0.005682912325522691,60.0,0.8240626522024466,0.0033278450977644466,0.0004834427346051866,60.0,0.3218969002801101,1.2248016666666668,0.22801814267072174,60.0,-0.051169965893546034,1.2190866666666667,0.26161179576543536,60.0,0
M0021,118,23,14953.21,650.14,0.0388348229871945,0.0037875891743187,0.8132,1.4822,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-2.391023547597392,28.116666666666667,2.139948254298091,60.0,-1.9959694223591484,18212.086166666664,1632.7285028318802,60.0,-1.3673076604709973,0.04649460442184703,0.005602090631170723,60.0,0.9245884471263935,0.00334567388102526,0.00047795891746961136,60.0,-1.8322205763249864,1.2290400000000001,0.226959573194009,60.0,1.0299294219779374,1.21479,0.25963915030842594,60.0,0
M0021,119,29,17938.34,618.56,0.0563604497575357,0.0021955206006147,1.4371,0.9964,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.4249609703871431,28.05,2.2354994133568105,60.0,-0.149693570203239,18188.303666666667,1669.8356938597349,60.0,1.82762977258224,0.04621206606310679,0.005552756825629057,60.0,-2.401404958398282,0.003350639616977982,0.00048101800253370723,60.0,0.9152269109413425,1.2240566666666666,0.23277651780825703,60.0,-0.8501262601784739,1.2095583333333333,0.2507372649429548,60.0,0
M0021,120,25,16398.53,655.94,0.0403663442345224,0.0031493197709409,0.7114,1.389,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-1.3697535643945686,28.066666666666666,2.238845545930106,60.0,-1.0632028114864374,18170.54916666667,1666.680286698317,60.0,-1.0503756872955796,0.04635619385021208,0.005702578313776328,60.0,-0.368249040555249,0.0033345851345402086,0.0005030980211651441,60.0,-2.1993427064668754,1.2267149999999998,0.23430409389350026,60.0,0.7447963245670066,1.2023783333333333,0.25056738400952866,60.0,0
M0021,121,29,18494.65,637.75,0.0437758109637421,0.003530913743985,1.1631,1.092,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.4168815195983471,28.066666666666666,2.238845545930106,60.0,0.19298019388623266,18173.709833333334,1663.0730864322304,60.0,-0.4305037401411268,0.04625321379205576,0.005754660406670399,60.0,0.3914559591277398,0.0033338818888442963,0.0005033308359380688,60.0,-0.21090457610499933,1.2139716666666664,0.24120703118997214,60.0,-0.4610049192909769,1.2077433333333334,0.2510674582634518,60.0,0
M0021,122,23,13855.49,602.41,0.0427784979367728,0.0031498377461,1.3389,1.0032,beauty,bengaluru,0,0,none,fraud_drift,1,['txn_volume'],['volume'],0,-2.2667037846760163,28.05,2.2279046932115154,60.0,-2.626987566953398,18136.512833333334,1629.6319355246033,60.0,-0.5821885543022384,0.04606501868283885,0.005645113978588937,60.0,-0.36572277950688103,0.0033339232868866433,0.0005033472102417395,60.0,0.538895456759607,1.2096916666666666,0.23976511902747624,60.0,-0.8969541418092356,1.2163183333333334,0.2376022623670089,60.0,0
M0021,123,28,17464.51,623.73,0.0404229576676139,0.0029266995338109,1.4854,1.0934,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.021575911617523903,27.95,2.3173991850889317,60.0,-0.3473150750214105,18062.064333333336,1720.4963916308568,60.0,-1.0541744423637973,0.04619410144445847,0.005474562411040641,60.0,-0.8013252613897992,0.003330485098050433,0.0005038972109018715,60.0,1.1553200219513116,1.2089483333333333,0.2392857921736227,60.0,-0.48452237918279945,1.2074933333333333,0.2354758794129683,60.0,0
M0021,124,31,19240.98,620.68,0.0431435949526126,0.0032367171930982,1.2777,1.3502,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.325660637616629,27.933333333333334,2.3133120043302693,60.0,0.7112150610520629,18025.393666666667,1709.1684356841095,60.0,-0.5336863582178313,0.04609206942126475,0.00552473268849921,60.0,-0.15468692482073634,0.0033141873739185113,0.0005008191927668751,60.0,0.23649024155657117,1.2238316666666667,0.227782478375318,60.0,0.6045810232737195,1.2080116666666667,0.23518490964768285,60.0,0
M0021,125,27,17649.43,653.68,0.0454330595940211,0.0035820625212167,1.3738,0.7738,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.4189828268889121,27.983333333333334,2.34695378957394,60.0,-0.23431360183176278,18051.438000000002,1715.6835832716338,60.0,-0.09796620162250748,0.04597281327239704,0.005509590751060912,60.0,0.5435763641508042,0.003310051362123418,0.0005004102036670195,60.0,0.6573172483789533,1.224045,0.22782758305722087,60.0,-1.8461773410748064,1.2082966666666666,0.23534936595728748,60.0,0
M0021,126,23,15578.7,677.33,0.0473262200700436,0.0029509649116918,1.1886,1.2488,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-2.1131320177376707,27.966666666666665,2.350381625462285,60.0,-1.4407202297473227,18050.745333333332,1715.8399544142485,60.0,0.28171835517295735,0.045811336373759524,0.005377298526942025,60.0,-0.7481737972145893,0.0033229613319898264,0.0004972058921108289,60.0,-0.19475486804866535,1.2322483333333334,0.22411934433611408,60.0,0.2187125087625117,1.1965000000000001,0.239126697855172,60.0,0
M0021,127,27,16492.02,610.82,0.0322931464523965,0.0031631138343355,1.0698,1.432,beauty,bengaluru,0,0,none,fraud_drift,1,['refund_rate'],['refund'],0,-0.3469704713641981,27.833333333333332,2.401741364493875,60.0,-0.8632838592850921,17995.241999999995,1741.2835695142635,60.0,-2.5239792344754424,0.04586346720742307,0.005376558003991221,60.0,-0.3343288587614225,0.0033276738146407253,0.0004922099184463629,60.0,-0.7142142020182216,1.2295183333333333,0.22362805567573735,60.0,0.98469384646295,1.2058616666666668,0.22965344421073497,60.0,0
M0021,128,28,17180.06,613.57,0.045463903176628,0.0038168086377506,0.9498,1.2574,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.06270236009748506,27.85,2.3922544504989847,60.0,-0.4921808338515106,18020.45633333333,1707.4950415214162,60.0,-0.029615538294791067,0.04563135982991075,0.005654351159040179,60.0,1.0792862164689232,0.003307143692530178,0.0004722240842543893,60.0,-1.2578599260247527,1.2302866666666668,0.22298720299731312,60.0,0.2273350707677596,1.205323333333333,0.22907449559275148,60.0,0
M0021,129,29,18839.58,649.64,0.0510368802014401,0.0028026808260953,0.9964,1.2675,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.4886386771991884,27.833333333333332,2.3875855946439715,60.0,0.49085328920818794,18000.140333333333,1710.1640859345111,60.0,0.9507725519037663,0.045669612309886934,0.0056451649564410455,60.0,-1.0839537383461664,0.00331875019110861,0.00047609906839815754,60.0,-1.0083058789507635,1.2235533333333335,0.22528216692508807,60.0,0.30927196522313516,1.198885,0.22185974713387094,60.0,0
M0021,130,30,19587.03,652.9,0.0441470545910476,0.0033923154840262,1.0852,1.173,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.892714802003048,27.866666666666667,2.3897143057857004,60.0,0.9116579737154574,18028.1895,1709.8961945640117,60.0,-0.2695230020546474,0.04566818007480879,0.005643768703098564,60.0,0.1843698633100587,0.0033041336345559016,0.0004782877629084162,60.0,-0.5987232017438008,1.22109,0.22696631699626144,60.0,-0.12770812662195144,1.201325,0.22179481250906719,60.0,0
M0021,131,28,19120.96,682.89,0.0502363872027875,0.0034870115797986,1.2614,1.4802,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.0,28.0,2.2773758315144423,60.0,0.6085566950237867,18114.529,1653.7998977411003,60.0,0.8370276879972901,0.0455498275758592,0.005599049701858218,60.0,0.3747323611809924,0.0033078569875549615,0.00047808679154109283,60.0,0.17982125585127376,1.2205333333333332,0.22726271415024907,60.0,1.2543802100698247,1.205065,0.21933939788852744,60.0,0
M0021,132,30,19734.8,657.83,0.0510808195227927,0.003042696331161,1.4717,1.1776,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.9139266473809561,27.95,2.2430684189750845,60.0,0.975959556367765,18118.60283333333,1656.0083418637553,60.0,0.9694402722720316,0.04562141435710183,0.005631502344023643,60.0,-0.5643188603300255,0.0033126758057073985,0.0004784165363328609,60.0,1.1413398669030608,1.2161899999999999,0.22386846145426176,60.0,-0.16661626576114127,1.2141349999999997,0.2192763103476093,60.0,0
M0021,133,28,19675.56,702.7,0.0478996308402173,0.0033986301445941,1.0439,1.6969,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.007379102307013282,27.983333333333334,2.258630653599328,60.0,0.9122496066656626,18154.381666666668,1667.502317587561,60.0,0.4084200354642509,0.04560624675670402,0.005615258519103713,60.0,0.22071400552133336,0.0032952115841687066,0.0004685636517769472,60.0,-0.7700596145228851,1.216786666666667,0.2245107565779622,60.0,2.200347008859035,1.2148083333333335,0.2190980171426005,60.0,0
M0021,134,27,16867.37,624.72,0.042985927961278,0.0038643530122926,1.274,1.1725,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.4353670361138088,27.983333333333334,2.258630653599328,60.0,-0.7940110794601407,18196.30133333333,1673.6936898120985,60.0,-0.4582681179087322,0.04552957986022431,0.005550575742763969,60.0,1.351029669381902,0.0032750992194623065,0.0004361516302598137,60.0,0.25199300940489455,1.2176116666666668,0.2237694349795642,60.0,-0.2088562829895184,1.219835,0.2266390999708419,60.0,0
M0021,135,32,19670.25,614.7,0.0532159559804777,0.0032703188974593,1.2503,1.2185,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.7875211887704703,28.016666666666666,2.228411813161909,60.0,0.8810544898247535,18194.235,1675.282308922331,60.0,1.3857365577776974,0.04551778158363143,0.00555529429720164,60.0,-0.03826772327893532,0.003287244895319328,0.0004423048044079806,60.0,0.179191385930476,1.2114483333333332,0.2168165978789889,60.0,-0.03250123735666454,1.2256716666666667,0.22065826565203717,60.0,0
M0021,136,27,17205.82,637.25,0.0521606520893817,0.0031055475278585,1.2149,1.2872,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.45830445395218555,28.033333333333335,2.2546875214115674,60.0,-0.5902314987399451,18195.046,1675.9966252425475,60.0,1.1694642716932795,0.045583958936865135,0.0056236802711331245,60.0,-0.41319163427463873,0.0032882581271375852,0.0004421933653130104,60.0,0.02344854073690659,1.2098316666666666,0.21614706817794427,60.0,0.276970605713803,1.226095,0.22061907920705665,60.0,0
M0021,137,26,16901.67,650.06,0.0425714333578979,0.0032803835706326,1.3024,1.3718,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,-0.8840069473250665,27.983333333333334,2.2435721114350295,60.0,-0.7491517366825744,18142.195333333333,1655.90663758811,60.0,-0.5407454408513279,0.04563850636090704,0.005671935020257348,60.0,-0.013345190215893829,0.003286292126982682,0.0004427480054233105,60.0,0.4425576152269954,1.2072083333333332,0.21509440441521122,60.0,0.6509421945584745,1.2282116666666667,0.22058538305498432,60.0,0
M0021,138,31,19477.01,628.29,0.0510694840039914,0.003764310749203,0.9735,1.1927,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,1.3453453325693174,27.966666666666665,2.2546875214115674,60.0,0.8165678395947706,18118.691666666666,1663.4482372063671,60.0,0.9783644251995652,0.04552687861305841,0.005665174701954664,60.0,1.078662036661685,0.00328675855209515,0.00044272643411629684,60.0,-1.0900622022401374,1.208316666666667,0.2154158415768438,60.0,-0.17967711362505898,1.2323899999999999,0.22089624660168378,60.0,0
M0021,139,28,15279.74,545.7,0.046626675205145,0.0030714476632627,1.2589,1.2574,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,0.0,28.0,2.2848061149801846,60.0,-1.707376316991251,18134.142666666667,1671.8064074454967,60.0,0.15901036281444353,0.045729558963298264,0.005641872806073775,60.0,-0.5114793902197929,0.0032992918809713364,0.00044546118976705414,60.0,0.2372303516882724,1.2076333333333333,0.21610500638650348,60.0,0.09470031962914535,1.2368216666666667,0.21729951296806493,60.0,0
M0021,140,33,19160.27,580.61,0.0401368218009313,0.0024452849999375,0.9161,1.3752,beauty,bengaluru,0,0,none,fraud_drift,0,[],[],0,2.1883694932440094,28.0,2.2848061149801846,60.0,0.6356484321877253,18074.097,1708.763752097513,60.0,-0.9855654021782427,0.04564802947279884,0.00559192485824581,60.0,-1.923965529958947,0.0033006834093709816,0.00044460173330222497,60.0,-1.3749571883234966,1.2115283333333333,0.21486365964132523,60.0,0.6265507162683045,1.239555,0.21649484467577157,60.0,0
